LAB SAMPLE ID,SITE,Core Depth,Ave Core depth (cm),HG SPIKE,TIME POINT,COLLECTION_DATE,SAMPLE TYPE,SAMPLING COMMENT,SAMPLING METHOD,FILTER,SAMPLE PRESERVATION,PARAMETER,ANALYSIS DATE,SOURCE FILE,VALUE,DL,DL Flag,UNITS,Dilution,Replicate,ID Recovery
CM15-1107,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-S,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,2.04,0.29,,mg/g,10,,
CM15-1107,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Si,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,268,1.42,,mg/g,10,,
CM15-1107,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Sr,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.05,0,,mg/g,10,,
CM15-1107,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Zn,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.12,0.02,,mg/g,10,,
CM15-1107,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,Homogenized soil,none,,THg-bulk,11/18/15,20151118 FIAS CM15 CU13 soils.xlsx,68.8,2.5,,ng/gdw,10,,101%
CM15-1107,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,Homogenized soil,none,,THg-bulk,11/18/15,20151118 FIAS CM15 CU13 soils.xlsx,68.2,2.5,,ng/gdw,10,analytical replicate,103%
CM15-1107,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,soil,,,,,wet bulk density,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,1.09,,,g/cc,,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,soil,,,,,dry bulk density,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,0.26,,,g/cc,,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,soil,,,,,gww/gdw,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,4.02,,,gww/gdw,,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,k-dry bulk density,,S:\MicrobialEcology\Analytical  Data\Weights\Weights 2015\marsh survey weights.xlsx,0.2597,,,gdw/cc,,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,Homogenized soil,none,,LOI,11/02/15,S:\MicrobialEcology/Analytical  Data/Weights/Weights 2015/marsh survey weights.xlsx,12.1,,,%,,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,Homogenized soil,none,,MeHg-bulk,11/19/15,20151119 MERX  CM15 soils,0.449,0.011,,ng/gdw,,,91%
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,Homogenized soil,none,,MeHg-bulk,11/19/15,20151119 MERX  CM15 soils,0.453,0.012,,ng/gdw,,distillation duplicate,87%
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,soil,,,,,porosity,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,0.78,,,ml/cc,,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Al,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,39,0.03,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Ba,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.313,0,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Ca,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,3.4,0.02,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Fe,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,40,0.02,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-K,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,11,1.97,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Mg,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,4.02,0.01,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Mn,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.49,0,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Na,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,2.15,0.07,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-P,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,1.93,0.08,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-S,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,2.27,0.32,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Si,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,267,1.58,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Sr,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.06,0,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Zn,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.15,0.02,,mg/g,10,,
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,Soil,,Homogenized soil,none,,THg-bulk,11/18/15,20151118 FIAS CM15 CU13 soils.xlsx,79.5,2.74,,ng/gdw,10,,102%
CM15-1108,Jug Bay Mudflat,0-4 cm,2,,,09/28/15,soil,,,,,wet bulk density,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,1.04,,,g/cc,,,
CM15-1109,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-Me199Hg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.23,0.001,,ng/gdw,,,47.5%
CM15-1109,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-MeHg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.51,0.005,,ng/gdw,,,47.5%
CM15-1109,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.06,0.06,<,ng/gdw,,,94%
CM15-1109,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0,0.11,<,ng/gdw,,,94%
CM15-1109,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,85.6,1.99,,ng/gdw,,,94%
CM15-1110,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-Me199Hg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.13,0,,ng/gdw,,,88.0%
CM15-1110,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-MeHg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.37,0.002,,ng/gdw,,,88.0%
CM15-1110,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.06,0.06,<,ng/gdw,,,99%
CM15-1110,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.06,0.06,<,ng/gdw,,analytical replicate,99%
CM15-1110,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0,0.11,<,ng/gdw,,,99%
CM15-1110,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0,0.11,<,ng/gdw,,analytical replicate,99%
CM15-1110,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,75.9,2.09,,ng/gdw,,,99%
CM15-1110,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,75.9,2.09,,ng/gdw,,analytical replicate,99%
CM15-1111,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-Me199Hg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.15,0.001,,ng/gdw,,,66.8%
CM15-1111,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-Me199Hg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.17,0.001,,ng/gdw,,distillation duplicate,80.6%
CM15-1111,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-MeHg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.84,0.003,,ng/gdw,,,66.8%
CM15-1111,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-MeHg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.52,0.003,,ng/gdw,,distillation duplicate,80.6%
CM15-1111,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.05,0.05,<,ng/gdw,,,101%
CM15-1111,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0,0.1,<,ng/gdw,,,101%
CM15-1111,Jug Bay Mudflat,0-4 cm,2,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,84.1,1.91,,ng/gdw,,,101%
CM15-1112,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.111,0,,ng/gdw,,,88.0%
CM15-1112,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.42,0,,ng/gdw,,,88.0%
CM15-1112,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.07,0.07,<,ng/gdw,,,103%
CM15-1112,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,3.7,0.13,,ng/gdw,,,103%
CM15-1112,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,86.5,2.57,,ng/gdw,,,103%
CM15-1113,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.168,0,,ng/gdw,,,69.1%
CM15-1113,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.56,0,,ng/gdw,,,69.1%
CM15-1113,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.06,0.06,<,ng/gdw,,analytical replicate,106%
CM15-1113,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.07,0.07,<,ng/gdw,,,105%
CM15-1113,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,4.1,0.12,,ng/gdw,,analytical replicate,106%
CM15-1113,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,4.2,0.12,,ng/gdw,,,105%
CM15-1113,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,78.3,2.4,,ng/gdw,,analytical replicate,106%
CM15-1113,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,78.9,2.4,,ng/gdw,,,105%
CM15-1114,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.077,0,,ng/gdw,,,84.4%
CM15-1114,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.52,0,,ng/gdw,,,84.4%
CM15-1114,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.06,0.06,<,ng/gdw,,,101%
CM15-1114,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,2.4,0.11,,ng/gdw,,,101%
CM15-1114,Jug Bay Mudflat,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,75,2.13,,ng/gdw,,,101%
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM280,09/29/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\2015_0928 CDOM Jug Bay Marsh Mudflat.xlsx,173.91,,,"A, m-1",1,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM440,09/29/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\2015_0928 CDOM Jug Bay Marsh Mudflat.xlsx,34.83,,,"A, m-1",1,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,DOC,05/02/16,S:\MicrobialEcology\Analytical  Data\DOC\DOC 2016\[2016_0502 NPOC CM15 Marsh Survey.xlsx]DB_DOC,6.71,0.14,,mg/L,,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-Br,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,49.18,14.11,,µM,10,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-Cl,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,59420,37.78,,µM,10,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-F,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,285,8.171,,µM,10,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-NO2,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,6.77,6.77,<,µM,10,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-NO3,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,1.134,9.99,<,µM,10,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-PO4,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,10.54,10.54,<,µM,10,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,porewater,,centrifuged sample,GDX syringe filter (0.45um GMF w/GMF),,IC-SO4,11/02/15,S:\MicrobialEcology\Analytical  Data\Anions by IC\2015 Anions\[2015_1102 Anions CM15 Marsh Surve_GES.xlsx]Anion Main Data,1834,15.03,,µM,10,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S-R,09/29/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\2015_0928 CDOM Jug Bay Marsh Mudflat.xlsx,0.43,,,unitless,1,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S275-295,09/29/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\2015_0928 CDOM Jug Bay Marsh Mudflat.xlsx,0.01,,,"Slope, nm-1",1,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S300-700,09/29/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\2015_0928 CDOM Jug Bay Marsh Mudflat.xlsx,0.01,,,"Slope, nm-1",1,,
CM15-1127,Jug Bay Marsh,0-4 cm,2,,,09/28/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S350-400,09/29/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\2015_0928 CDOM Jug Bay Marsh Mudflat.xlsx,0.01,,,"Slope, nm-1",1,,
CM15-1127 ,Jug Bay Marsh,0-4 cm,2,,,09/28/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM280,09/29/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\2015_0928 CDOM Jug Bay Marsh Mudflat.xlsx,181.18,,,"A, m-1",1,analytical rep,
CM15-1127 ,Jug Bay Marsh,0-4 cm,2,,,09/28/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,aCDOM440,09/29/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\2015_0928 CDOM Jug Bay Marsh Mudflat.xlsx,37.28,,,"A, m-1",1,analytical rep,
CM15-1127 ,Jug Bay Marsh,0-4 cm,2,,,09/28/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,S-R,09/29/15,S:\MicrobialEcology\Analytical  Data\CDOM\CDOM 2015\CM15\2015_0928 CDOM Jug Bay Marsh Mudflat.xlsx,0.41,,,unitless,1,analytical rep,
